accuracy,precision,recall,f1,approach,train_time_sec,test_time_sec,ensemble_size
0.7015851095033242,0.5436049735671419,0.7889719559307483,0.6436987910492409,GA,315.567831993103,0.01571178436279297,
0.6946983770043019,0.5378142715509571,0.7567606238374589,0.6287726806651509,GA+AL,43.34877371788025,0.0020377635955810547,
0.6946983770043019,0.5378142715509571,0.7567606238374589,0.6287726806651509,GA+AL+EL,43.34877371788025,0.043294668197631836,15.0
