accuracy,precision,recall,f1,approach,train_time_sec
0.692046343371138,0.5328442814271424,0.8002575475747603,0.639730062051414,GA,404.34613847732544
0.7030455612045365,0.5464968476713443,0.7689583631420804,0.6389169589252809,GA+AL,52.41910123825073
0.7030455612045365,0.5464968476713443,0.7689583631420804,0.6389169589252809,GA+AL+EL (soft),52.41910123825073
